Année,Semestre,Région mondiale,Pays,Division administrative,Maladie,Génotype/sérotype/sous-type,Catégorie animale,Event_id,Espèce,Outbreak_id,Nouveaux foyers,Sensibles,Unités de mesure,Cas,Mis à mort et éliminés,Abattus/mis a mort à des fins commerciales,Morts,Vaccinés
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Hépatite virale du canard","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Hépatite virale du canard","",Domestique,-,"Oiseaux",-,-,10000,Animal,20,20,10,5,9085
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","not typed",Domestique,-,"",-,4,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","not typed",Domestique,-,"Oiseaux",-,-,14160,Animal,2101,1729,0,6,529
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Laryngotrachéite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,66198,Animal,9534,360,8,360,9428
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Laryngotrachéite infectieuse aviaire","",Tous,-,"",-,10,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Maladie d'Aujeszky  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,4630,Animal,169,34,0,34,123
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Maladie d'Aujeszky  (Inf. par le virus de la)","",Tous,-,"",-,6,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Mycobacterium tuberculosis (Inf. par le complexe) (2019-)","",Domestique,-,"Bovins",-,-,200,Animal,7,7,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Mycobacterium tuberculosis (Inf. par le complexe) (2019-)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Domestique,-,"Oiseaux",-,-,35502,Animal,1430,104,0,104,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Tous,-,"",-,10,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,364,Animal,252,112,0,252,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Domestique,-,"Bovins",-,-,8,Animal,3,1,0,1,5
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Pleuropneumonie contagieuse caprine","",Domestique,-,"Caprins",-,-,1301,Animal,68,9,0,9,872
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Pleuropneumonie contagieuse caprine","",Tous,-,"",-,5,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Pullorose","",Domestique,-,"Oiseaux",-,-,449386,Animal,5720,837,15,465,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Pullorose","",Tous,-,"",-,33,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Salmonellose (S. abortusovis)","",Domestique,-,"Ovins",-,-,24,Animal,7,0,0,0,8
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Salmonellose (S. abortusovis)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Typhose aviaire","",Domestique,-,"Oiseaux",-,-,37720,Animal,228,59,24,35,9964
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Henan","Typhose aviaire","",Tous,-,"",-,5,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Babésiose bovine","",Domestique,-,"Bovins",-,-,36,Animal,5,0,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Babésiose bovine","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Bronchite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,45640,Animal,2371,113,0,128,26526
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Bronchite infectieuse aviaire","",Tous,-,"",-,18,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,91,Animal,12,12,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Brucella melitensis (Inf. à)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Bursite infectieuse (maladie de Gumboro)","not typed",Domestique,-,"Oiseaux",-,-,35600,Animal,241,2,0,69,600
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Bursite infectieuse (maladie de Gumboro)","not typed",Tous,-,"",-,4,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Gastro-entérite transmissible","",Domestique,-,"Suidés",-,-,7601,Animal,2314,1188,0,1198,1630
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Gastro-entérite transmissible","",Tous,-,"",-,20,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Laryngotrachéite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,80000,Animal,20000,675,0,675,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Laryngotrachéite infectieuse aviaire","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Maladie d'Aujeszky  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,181,Animal,47,47,0,45,134
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Maladie d'Aujeszky  (Inf. par le virus de la)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Domestique,-,"Oiseaux",-,-,118450,Animal,11138,6009,0,6019,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Tous,-,"",-,4,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Peste porcine africaine  (Inf. par le virus de la)","",Sauvage,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Peste porcine africaine  (Inf. par le virus de la)","",Sauvage,-,"Sanglier commun d'Europe",-,-,-,Animal,7,-,-,7,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Domestique,-,"Bovins",-,-,45,Animal,3,0,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Pleuropneumonie contagieuse caprine","",Domestique,-,"Caprins",-,-,147,Animal,96,11,0,11,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Pleuropneumonie contagieuse caprine","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Pullorose","",Domestique,-,"Oiseaux",-,-,127282,Animal,7631,1314,0,1470,10082
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Pullorose","",Tous,-,"",-,44,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Salmonellose (S. abortusovis)","",Domestique,-,"Ovins",-,-,130,Animal,8,0,0,1,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Salmonellose (S. abortusovis)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Syndrome dysgénésique et respiratoire du porc  (Inf. par le virus du)","",Domestique,-,"Suidés",-,-,21,Animal,16,21,0,7,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Syndrome dysgénésique et respiratoire du porc  (Inf. par le virus du)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Trypanosomose (transmise par la mouche tsé-tsé) (-2021)","",Domestique,-,"Bovins",-,-,7,Animal,3,0,0,0,7
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Trypanosomose (transmise par la mouche tsé-tsé) (-2021)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Typhose aviaire","",Domestique,-,"Oiseaux",-,-,1759,Animal,169,2,0,23,1584
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hubei","Typhose aviaire","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Babésiose bovine","",Domestique,-,"Bovins",-,-,15,Animal,15,0,0,5,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Babésiose bovine","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Bronchite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,83152,Animal,7770,620,0,3897,9724
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Bronchite infectieuse aviaire","",Tous,-,"",-,15,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,29,Animal,7,29,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Brucella melitensis (Inf. à)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Bursite infectieuse (maladie de Gumboro)","not typed",Domestique,-,"Oiseaux",-,-,15015,Animal,4270,40,0,2300,10569
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Bursite infectieuse (maladie de Gumboro)","not typed",Tous,-,"",-,13,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Gastro-entérite transmissible","",Domestique,-,"Suidés",-,-,5542,Animal,489,0,0,87,3019
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Gastro-entérite transmissible","",Tous,-,"",-,32,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Hépatite virale du canard","",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Hépatite virale du canard","",Domestique,-,"Oiseaux",-,-,3658,Animal,237,0,0,78,26
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"Oiseaux",-,-,7850,Animal,4500,3350,0,4500,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Laryngotrachéite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,192318,Animal,4427,0,0,508,182929
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Laryngotrachéite infectieuse aviaire","",Tous,-,"",-,11,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Maladie d'Aujeszky  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,2188,Animal,99,0,0,11,125
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Maladie d'Aujeszky  (Inf. par le virus de la)","",Tous,-,"",-,5,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Domestique,-,"Bovins",-,-,5,Animal,2,0,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Pleuropneumonie contagieuse caprine","",Domestique,-,"Caprins",-,-,1275,Animal,84,0,0,20,704
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Pleuropneumonie contagieuse caprine","",Tous,-,"",-,9,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Pullorose","",Domestique,-,"Oiseaux",-,-,183238,Animal,4748,0,0,974,36570
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Pullorose","",Tous,-,"",-,61,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Salmonellose (S. abortusovis)","",Domestique,-,"Ovins",-,-,130,Animal,28,0,0,3,56
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Salmonellose (S. abortusovis)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Typhose aviaire","",Domestique,-,"Oiseaux",-,-,3698,Animal,626,0,0,276,1870
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Hunan","Typhose aviaire","",Tous,-,"",-,10,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Bronchite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,136890,Animal,20825,2560,15,2607,38661
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Bronchite infectieuse aviaire","",Tous,-,"",-,14,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,5,Animal,5,5,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Brucella abortus (Inf. à)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Bursite infectieuse (maladie de Gumboro)","not typed",Domestique,-,"Oiseaux",-,-,2436,Animal,2019,185,0,225,522
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Bursite infectieuse (maladie de Gumboro)","not typed",Tous,-,"",-,10,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Gastro-entérite transmissible","",Tous,-,"",-,22,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Hépatite virale du canard","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Hépatite virale du canard","",Domestique,-,"Oiseaux",-,-,5000,Animal,120,0,0,40,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Lagovirus pathogènes du lapin (Inf. par des) (Maladie hémorragique du lapin)","not typed",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Lagovirus pathogènes du lapin (Inf. par des) (Maladie hémorragique du lapin)","not typed",Domestique,-,"Lapins",-,-,200,Animal,54,184,0,16,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Laryngotrachéite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,112680,Animal,7790,648,15,635,72980
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Laryngotrachéite infectieuse aviaire","",Tous,-,"",-,5,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Maladie d'Aujeszky  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,56,Animal,22,13,0,13,43
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Maladie d'Aujeszky  (Inf. par le virus de la)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Mycobacterium tuberculosis (Inf. par le complexe) (2019-)","",Domestique,-,"Bovins",-,-,45,Animal,45,45,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Mycobacterium tuberculosis (Inf. par le complexe) (2019-)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Domestique,-,"Oiseaux",-,-,1968,Animal,200,12,0,27,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,17,Animal,8,14,0,3,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Pleuropneumonie contagieuse caprine","",Domestique,-,"Caprins",-,-,7984,Animal,380,42,0,54,5321
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Pleuropneumonie contagieuse caprine","",Tous,-,"",-,7,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Pullorose","",Domestique,-,"Oiseaux",-,-,179119,Animal,3001,785,75,736,23441
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Pullorose","",Tous,-,"",-,45,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Salmonellose (S. abortusovis)","",Domestique,-,"Ovins",-,-,100,Animal,7,0,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Salmonellose (S. abortusovis)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Typhose aviaire","",Domestique,-,"Oiseaux",-,-,11,Animal,3,0,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangsu","Typhose aviaire","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Bronchite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,31163,Animal,14028,1770,5,1950,8935
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Bronchite infectieuse aviaire","",Tous,-,"",-,9,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,72,Animal,29,29,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Brucella melitensis (Inf. à)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Bursite infectieuse (maladie de Gumboro)","not typed",Domestique,-,"Oiseaux",-,-,22680,Animal,10600,2975,0,3010,8930
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Bursite infectieuse (maladie de Gumboro)","not typed",Tous,-,"",-,5,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Chlamydiose aviaire","",Domestique,-,"Oiseaux",-,-,500,Animal,30,0,0,10,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Chlamydiose aviaire","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Dermatose nodulaire contagieuse (Inf. par le virus de la)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Dermatose nodulaire contagieuse (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,25,Animal,3,3,0,0,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Gastro-entérite transmissible","",Domestique,-,"Suidés",-,-,5962,Animal,2578,178,3,369,2186
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Gastro-entérite transmissible","",Tous,-,"",-,16,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Hépatite virale du canard","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Hépatite virale du canard","",Domestique,-,"Oiseaux",-,-,4230,Animal,1002,16,0,231,3750
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","not typed",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","not typed",Domestique,-,"Oiseaux",-,-,93,Animal,83,62,0,21,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Laryngotrachéite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,2020,Animal,505,25,0,25,10
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Laryngotrachéite infectieuse aviaire","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Maladie d'Aujeszky  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,682,Animal,237,0,0,48,56
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Maladie d'Aujeszky  (Inf. par le virus de la)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"Oiseaux",-,-,12800,Animal,244,333,0,119,4439
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Mycobacterium tuberculosis (Inf. par le complexe) (2019-)","",Domestique,-,"Bovins",-,-,450,Animal,5,5,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Mycobacterium tuberculosis (Inf. par le complexe) (2019-)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Domestique,-,"Oiseaux",-,-,24000,Animal,2400,0,0,115,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Domestique,-,"Bovins",-,-,131,Animal,34,0,0,3,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Pullorose","",Domestique,-,"Oiseaux",-,-,34747,Animal,5016,1216,0,1331,11350
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Pullorose","",Tous,-,"",-,17,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Rhinotrachéite infectieuse bovine/vulvovaginite pustuleuse infectieuse","",Domestique,-,"Bovins",-,-,235,Animal,17,0,0,0,8
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Rhinotrachéite infectieuse bovine/vulvovaginite pustuleuse infectieuse","",Tous,-,"",-,5,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Typhose aviaire","",Domestique,-,"Oiseaux",-,-,4246,Animal,140,30,0,38,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jiangxi","Typhose aviaire","",Tous,-,"",-,4,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jilin","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,31,Animal,16,16,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jilin","Brucella abortus (Inf. à)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jilin","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,1079,Animal,6,7,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jilin","Brucella melitensis (Inf. à)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jilin","Encéphalite japonaise","",Domestique,-,"Suidés",-,-,5,Animal,1,0,0,0,0
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jilin","Encéphalite japonaise","",Tous,-,"",-,1,-,-,-,-,-,-,-
2020,Jan-Jui 2020,Asie,Chine (Rép. populaire de),"Jilin","Gastro-entérite transmissible","",Domestique,-,"Suidés",-,-,231,Animal,14,0,0,10,0
